iso3,year,partner,measure,value,unit,source,retrieved
EST,2015,European Union,export share,72.3,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EST,2016,European Union,export share,71.5,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EST,2017,European Union,export share,69.6,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EST,2018,European Union,export share,65.8,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EST,2019,European Union,export share,68.6,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EST,2020,European Union,export share,66.2,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EST,2021,European Union,export share,67.1,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EST,2022,European Union,export share,70.4,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EST,2023,European Union,export share,74.0,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EST,2024,European Union,export share,72.9,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EST,2025,European Union,export share,74.9,% of total exports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EST,2002,European Union,import share,66.4,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EST,2003,European Union,import share,62.7,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EST,2004,European Union,import share,71.5,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EST,2005,European Union,import share,74.0,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EST,2006,European Union,import share,72.4,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EST,2007,European Union,import share,75.3,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EST,2008,European Union,import share,76.9,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EST,2009,European Union,import share,78.2,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EST,2010,European Union,import share,77.7,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EST,2011,European Union,import share,73.1,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EST,2012,European Union,import share,73.9,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EST,2013,European Union,import share,77.9,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EST,2014,European Union,import share,78.6,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EST,2015,European Union,import share,78.9,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EST,2016,European Union,import share,79.3,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EST,2017,European Union,import share,78.5,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EST,2018,European Union,import share,74.0,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EST,2019,European Union,import share,75.8,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EST,2020,European Union,import share,75.2,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EST,2021,European Union,import share,72.1,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EST,2022,European Union,import share,78.3,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EST,2023,European Union,import share,85.1,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EST,2024,European Union,import share,84.3,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EST,2025,European Union,import share,82.2,% of total imports,"Eurostat, ext_lt_intratrd (Intra and Extra-EU trade by Member State and by product group), sitc06=TOTAL, partner=EU27_2020",2026-08-06
EU27,2002,Africa,export share,6.3,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AFR",2026-08-06
EU27,2003,Africa,export share,6.5,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AFR",2026-08-06
EU27,2004,Africa,export share,6.5,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AFR",2026-08-06
EU27,2005,Africa,export share,6.9,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AFR",2026-08-06
EU27,2006,Africa,export share,6.6,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AFR",2026-08-06
EU27,2007,Africa,export share,7.0,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AFR",2026-08-06
EU27,2008,Africa,export share,7.7,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AFR",2026-08-06
EU27,2009,Africa,export share,8.5,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AFR",2026-08-06
EU27,2010,Africa,export share,8.1,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AFR",2026-08-06
EU27,2011,Africa,export share,7.7,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AFR",2026-08-06
EU27,2012,Africa,export share,7.8,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AFR",2026-08-06
EU27,2013,Africa,export share,8.0,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AFR",2026-08-06
EU27,2014,Africa,export share,8.0,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AFR",2026-08-06
EU27,2015,Africa,export share,7.7,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AFR",2026-08-06
EU27,2016,Africa,export share,7.2,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AFR",2026-08-06
EU27,2017,Africa,export share,7.0,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AFR",2026-08-06
EU27,2018,Africa,export share,7.0,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AFR",2026-08-06
EU27,2019,Africa,export share,6.8,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AFR",2026-08-06
EU27,2020,Africa,export share,6.5,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AFR",2026-08-06
EU27,2021,Africa,export share,6.7,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AFR",2026-08-06
EU27,2022,Africa,export share,7.0,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AFR",2026-08-06
EU27,2023,Africa,export share,6.7,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AFR",2026-08-06
EU27,2024,Africa,export share,6.4,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AFR",2026-08-06
EU27,2025,Africa,export share,6.3,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AFR",2026-08-06
EU27,2002,America,export share,27.6,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AME",2026-08-06
EU27,2003,America,export share,26.0,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AME",2026-08-06
EU27,2004,America,export share,24.9,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AME",2026-08-06
EU27,2005,America,export share,25.0,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AME",2026-08-06
EU27,2006,America,export share,24.6,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AME",2026-08-06
EU27,2007,America,export share,22.9,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AME",2026-08-06
EU27,2008,America,export share,21.9,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AME",2026-08-06
EU27,2009,America,export share,21.2,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AME",2026-08-06
EU27,2010,America,export share,21.7,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AME",2026-08-06
EU27,2011,America,export share,21.2,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AME",2026-08-06
EU27,2012,America,export share,21.8,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AME",2026-08-06
EU27,2013,America,export share,21.6,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AME",2026-08-06
EU27,2014,America,export share,22.2,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AME",2026-08-06
EU27,2015,America,export share,24.2,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AME",2026-08-06
EU27,2016,America,export share,23.9,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AME",2026-08-06
EU27,2017,America,export share,23.6,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AME",2026-08-06
EU27,2018,America,export share,24.6,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AME",2026-08-06
EU27,2019,America,export share,25.5,% of extra-EU exports,"Eurostat, ext_lt_maineu (Extra-EU trade by partner), geo=EU27_2020, sitc06=TOTAL, indic_et=PC_EXP_PART; partner=AME",2026-08-06
